mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.30872249603271484,0.006909628435591076,0.021814902623494465,0.005377999196461241,10,log2,,6,100,"{'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 100}",0.6335858254910751,0.493265574940399,0.611487542641652,0.5794463143577087,0.06160315690562702,40
0.622539758682251,0.007836087232576774,0.03770605723063151,0.001974736346933536,10,log2,,6,200,"{'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 200}",0.6336465223135646,0.4971081093427633,0.6025733299923266,0.5777759872162181,0.05843438320437225,51
0.07315182685852051,0.013363982521375677,0.008547306060791016,0.003049723821558961,10,log2,,10,25,"{'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 25}",0.6350584226674382,0.46485476131760917,0.5510605197214629,0.5503245679021701,0.06948730245175282,367
0.16216214497884116,0.022453963971734568,0.016008377075195312,0.004685711721814881,10,log2,,10,50,"{'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 50}",0.6356829113717373,0.5079105622150606,0.5982145391009005,0.5806026708958995,0.05362882762412189,32
0.29034988085428876,0.013984629118187465,0.021493196487426758,0.004889274989743272,10,log2,,10,100,"{'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 100}",0.6410177183646923,0.49442009707754797,0.5802854687580208,0.571907761400087,0.06014069685436883,131
0.5764341354370117,0.022816776058917448,0.02834041913350423,0.008886178864780587,10,log2,,10,200,"{'max_depth': 10, 'max_features': 'log2', 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 200}",0.6370616838485927,0.5024678951901587,0.5944125359226786,0.5779807049871434,0.0561627147211761,50
0.10459295908610027,0.0111364892185069,0.012460867563883463,0.002003648086301544,20,,0.25,2,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 25}",0.5581063853170678,0.39854347826086967,0.5777769063180827,0.51147558996534,0.08025782927389316,738
0.1760110855102539,0.028182037857374158,0.009692033131917318,0.003351828233144577,20,,0.25,2,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 50}",0.5654177382129906,0.43828682065217395,0.58311485005767,0.5289398029742781,0.06450720551395574,636
0.4540596008300781,0.021777874808854104,0.020518143971761067,0.0014178637549241493,20,,0.25,2,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 100}",0.5837668754808223,0.4234537364130434,0.5692416411636549,0.5254874176858402,0.07239198709595406,660
0.7618038654327393,0.037425196122692746,0.031836748123168945,0.002822050391916304,20,,0.25,2,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 200}",0.5828500336575448,0.4543522758152174,0.5838358864379085,0.5403460653035569,0.06080812363135798,484
0.0943003495534261,0.005813244626024879,0.009598970413208008,0.0010233085581594636,20,,0.25,4,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 25}",0.5843205132432137,0.4208688707729469,0.5051104254773804,0.5034332698311803,0.06673939114123015,755
0.2169018586476644,0.01754816572962886,0.01226202646891276,0.005200100780844822,20,,0.25,4,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 50}",0.5986772777228268,0.433753662817029,0.5923766163014224,0.5416025189470927,0.07630402527612454,466
0.3846133550008138,0.023109517555476796,0.012826124827067057,0.001645785570143454,20,,0.25,4,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 100}",0.5840048604242225,0.41956855758416356,0.5856394567794438,0.5297376249292766,0.07790415276085595,627
0.7315278053283691,0.022269258366853253,0.03276435534159342,0.014007869163642573,20,,0.25,4,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 200}",0.5971282883936423,0.4588171258138021,0.5723450210075451,0.5427634784049965,0.06021514300465483,453
0.09545962015787761,0.016021451428896046,0.008826176325480143,0.001474397885246173,20,,0.25,6,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 25}",0.5755952629376183,0.4452083382690032,0.5193576248878635,0.5133870753648283,0.05339739773522077,735
0.20522689819335938,0.010246920449657138,0.01277001698811849,0.0033474388188607937,20,,0.25,6,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 50}",0.5702663192882824,0.4317772655117754,0.5303665618005371,0.5108033822001983,0.05820562974509365,740
0.3914891878763835,0.009941498313043485,0.01938494046529134,0.0017430554348039778,20,,0.25,6,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 100}",0.5737587939549873,0.45731485512479153,0.5819755936274835,0.5376830809024208,0.056927835811065676,527
0.7579913934071859,0.02073749914597335,0.03013308842976888,0.0010889164112912535,20,,0.25,6,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 200}",0.5814989926992147,0.4556413765305063,0.5841387949607004,0.5404263880634738,0.05996174210544037,483
0.08688863118489583,0.019955987648347686,0.010462522506713867,0.003102103068711093,20,,0.25,10,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 25}",0.5652472015660845,0.4435034268755409,0.4849561368296047,0.49790225509041003,0.050537696507937074,762
0.17603675524393717,0.024094186779927078,0.013571023941040039,0.0011578865653113447,20,,0.25,10,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 50}",0.5348658218956346,0.4747218850735906,0.5623480261052358,0.523978577691487,0.03659220511525193,678
0.3818291823069255,0.012088111596103802,0.021165768305460613,0.004993328322381466,20,,0.25,10,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 100}",0.585706797839189,0.4576109385299071,0.5705825175132193,0.5379667512941051,0.057154634968599405,523
0.7234132289886475,0.004374005059866889,0.029578447341918945,0.00015105518311983617,20,,0.25,10,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 200}",0.5841012700539966,0.4564294148197062,0.558799319674312,0.533110001516005,0.05519650626214454,582
0.1427910327911377,0.002202996194432161,0.007199525833129883,0.0017454940664239909,20,,0.5,2,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 25}",0.5741756329266954,0.4164364130434782,0.5782391367422786,0.5229503942374841,0.07533502575456999,687
0.2600422700246175,0.017032904189586095,0.010276873906453451,0.0012742453445033814,20,,0.5,2,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 50}",0.5616355973183867,0.44292866847826085,0.580585858003332,0.5283833745999932,0.060918843246681204,641
0.5334271589914957,0.02058846630409658,0.019188880920410156,0.0009654561284009063,20,,0.5,2,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 100}",0.5928131497966811,0.4327746263586957,0.585479099785339,0.5370222919802385,0.07377501344424582,534
1.2492686907450359,0.03462650922895222,0.030945857365926106,0.01130904370084405,20,,0.5,2,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 200}",0.5985529509218046,0.43848890964673914,0.5984006547857194,0.5451475051180877,0.07541904175767482,424
0.14728943506876627,0.01673973226033392,0.008131265640258789,0.0028502153937226536,20,,0.5,4,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 25}",0.6024851588086604,0.4316587975543478,0.5981274221453287,0.544090459502779,0.07952109331731409,435
0.3299986521402995,0.020032378847438147,0.01232751210530599,0.006344635718887212,20,,0.5,4,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 50}",0.5595750767117267,0.44559871456068845,0.6108541834871202,0.5386759915865118,0.06906480686923427,511
0.49836333592732746,0.009184056575227329,0.015108108520507812,0.0010687765525087334,20,,0.5,4,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 100}",0.572671957440378,0.42884176306801025,0.6081583681196334,0.5365573628760072,0.07753196831940407,541
0.9049222469329834,0.024157772743834093,0.02212246259053548,0.000990839357751346,20,,0.5,4,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 200}",0.6027869931757611,0.4287508292195048,0.5952390629850388,0.5422589617934349,0.08032149954135018,460
0.10738285382588704,0.007547616473685672,0.006607453028361003,0.0015973034197278903,20,,0.5,6,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 25}",0.5948341909483215,0.4509588880454808,0.5525233288334941,0.5327721359424321,0.06037443118744331,587
0.21038007736206055,0.004163945780184556,0.009254137674967447,0.0026379110431064066,20,,0.5,6,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 50}",0.5595489733908365,0.4129346652052729,0.5865402729872813,0.5196746371944636,0.07627668398082588,710
0.478224515914917,0.035316014595236034,0.017331838607788086,0.002033869987529253,20,,0.5,6,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 100}",0.5803764481915623,0.4187251832024115,0.6209407299968417,0.5400141204636052,0.08734842095904144,488
0.947184165318807,0.007180582076710488,0.036717732747395836,0.008253012583769533,20,,0.5,6,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 6, 'n_estimators': 200}",0.5803281682121799,0.4195831183431843,0.591009062004194,0.5303067828531861,0.07841478510647357,618
0.11183444658915202,0.0034642394368721717,0.008869250615437826,0.0008796590031286523,20,,0.5,10,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 25}",0.5633604376338577,0.4516185601674374,0.6023256587382259,0.5391015521798402,0.06387241205460402,502
0.24745734532674155,0.034926014935956866,0.010773340861002604,0.0017610589940016135,20,,0.5,10,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 50}",0.5463248293710243,0.4362896727261555,0.598608984947544,0.5270744956815746,0.06765018497325057,650
0.49368858337402344,0.015083692387775953,0.011735757191975912,0.0011261336805071694,20,,0.5,10,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 100}",0.5812162199999151,0.4478648527519894,0.5858231091295084,0.538301393960471,0.0639759425939581,517
0.841143528620402,0.06043902379353156,0.021374066670735676,0.001808557877260576,20,,0.5,10,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 200}",0.5647425343711552,0.45049694246809735,0.5988989200210477,0.5380461322867668,0.06345765070026413,522
0.16599218050638834,0.037850652516880294,0.009775797526041666,0.001686700988420935,20,,0.75,2,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 25}",0.553905203868557,0.3539103260869565,0.5472989619377162,0.4850381639644099,0.09276059870413364,767
0.25174562136332196,0.025841459669600674,0.015436808268229166,0.003370435253051959,20,,0.75,2,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 50}",0.5719735351687,0.42909239130434773,0.6181098039215687,0.5397252434648722,0.08046473267417044,494
0.7415015697479248,0.02572764259528887,0.0226284662882487,0.0018243753979961467,20,,0.75,2,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 100}",0.5930956504286187,0.4291072690217391,0.5970447913487289,0.5397492369330289,0.07825229592356542,492
1.121991793314616,0.11389175686822496,0.017197847366333008,0.003912057644903999,20,,0.75,2,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 200}",0.5759220639836796,0.4338910750679348,0.622005101554991,0.5439394135355352,0.08005785069793539,437
0.13026086489359537,0.019508725365933073,0.006315390268961589,5.407297398535175e-05,20,,0.75,4,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 25}",0.6093047235959996,0.4205273334842995,0.6117054969883378,0.5471791846895456,0.08956174588333717,395
0.23185308774312338,0.015113476487718122,0.007139682769775391,0.0015598998292480528,20,,0.75,4,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 50}",0.562571110946258,0.39605974258340115,0.5827244806164296,0.5137851113820296,0.0836500106449304,733
0.4781976540883382,0.011247582729439072,0.01838572820027669,0.007391865831387554,20,,0.75,4,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 100}",0.5954733762055597,0.423174214915767,0.6145352805784077,0.5443942905665781,0.08606807036747592,434
1.2240710258483887,0.07822869641537675,0.02324533462524414,0.01011418729189985,20,,0.75,4,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 4, 'n_estimators': 200}",0.6012408583350453,0.4377686151961039,0.5960454307824743,0.5450183014378744,0.07586663524932938,426
0.17615731557210287,0.04072647137034745,0.007369836171468099,0.004405142717544272,20,,0.75,6,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 25}",0.5833075052423669,0.43298495681575266,0.6073865065059537,0.5412263228546911,0.07716689517724787,471
0.30069486300150555,0.018448799410838743,0.008175134658813477,0.000693741230204348,20,,0.75,6,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 50}",0.5830577368727725,0.43466276112759417,0.6023576830048187,0.5400260603350618,0.07491858067300676,487
0.49942270914713544,0.02850013743739403,0.009812275568644205,0.002202475943289818,20,,0.75,6,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 100}",0.5792564748157643,0.4227878548373867,0.6019235546652393,0.5346559614394634,0.07964213325150543,564
1.0452736218770344,0.009227422641271462,0.017384688059488933,0.004615804299844059,20,,0.75,6,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 6, 'n_estimators': 200}",0.5896316854080392,0.414182071533147,0.604903154000296,0.5362389703138274,0.08653214949065277,546
0.13781134287516275,0.03793551228270716,0.005024353663126628,0.0010437178682553515,20,,0.75,10,25,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 25}",0.5889491792407465,0.39417341948471274,0.5771091863048976,0.5200772616767856,0.08915858331170377,708
0.24090178807576498,0.028981911068244978,0.008167505264282227,1.8609889932845285e-05,20,,0.75,10,50,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 50}",0.6063765479253065,0.443740849628799,0.5842468565949873,0.5447880847163642,0.07202008330424257,428
0.4634865125020345,0.05066052471350924,0.01800052324930827,0.008263314621799989,20,,0.75,10,100,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 100}",0.563216570537119,0.42463168823465314,0.6057251250282876,0.5311911279333533,0.07732153621041528,610
1.1529100735982258,0.06700440010153193,0.021053234736124676,0.0035038837034261955,20,,0.75,10,200,"{'max_depth': 20, 'max_features': None, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 200}",0.5806081987799627,0.42749962168204303,0.5885318131390831,0.5322132112003629,0.07411431615410712,598
0.19405047098795572,0.03503551937662024,0.009944915771484375,0.0029004214734485536,20,,,2,25,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 25}",0.5506541323222334,0.428775,0.5763642445213379,0.5185977922811905,0.06437573547652381,718
0.38162485758463544,0.0485701561381138,0.009097655614217123,0.0016223018302064414,20,,,2,50,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 50}",0.5800649459830751,0.4171703804347826,0.5980014981978085,0.5317456082052221,0.08134716586058392,602
0.6455950736999512,0.031335679509366145,0.01238409678141276,0.0006016080571588265,20,,,2,100,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.5844971964776351,0.40363165760869557,0.5769008872135455,0.521676580433292,0.08352795473016854,696
1.4731601079305012,0.09392726837965054,0.03435103098551432,0.008208125650210944,20,,,2,200,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 200}",0.5746923250769316,0.4139698114809782,0.6193540306880513,0.536005389081987,0.08819742489563763,550
0.15804338455200195,0.021153361803096505,0.007032076517740886,0.0012958187053607934,20,,,4,25,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 25}",0.5689939169139466,0.3336531423087351,0.622381312488394,0.5083427905703586,0.12543234141396156,746
0.461394468943278,0.0036032615959574374,0.012278000513712565,0.0036396654413878658,20,,,4,50,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 50}",0.562308357801149,0.40171081480223425,0.6063857784522305,0.5234683170185379,0.08795594261628181,679
0.7293385664621989,0.012065067175269579,0.009740273157755533,0.0006288572039414656,20,,,4,100,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 100}",0.5741006853095261,0.3966767116662874,0.5967445437493625,0.5225073135750586,0.08945461182001217,691
1.4243333339691162,0.019974677689041945,0.023271640141805012,0.006552463496956947,20,,,4,200,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 4, 'n_estimators': 200}",0.5790073593313998,0.42487465740487207,0.6109528485044162,0.5382782884135627,0.08124209177551693,519
0.17955811818440756,0.03666962868071515,0.009636163711547852,0.0018813271828268254,20,,,6,25,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 25}",0.5542994466357596,0.4106295772960552,0.5566556823869064,0.5071949021062404,0.06828877130002743,748
0.36130213737487793,0.018851440198747595,0.011755784352620443,0.004941915095905134,20,,,6,50,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 50}",0.5937855611155207,0.4156330527440609,0.5881274258321112,0.5325153465638975,0.08268053612211812,593
0.7472234567006429,0.013606163815581697,0.0152128537495931,0.002726277273628936,20,,,6,100,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 100}",0.5701477174876781,0.40362710709864613,0.6059174598155697,0.5265640948006313,0.08814758769805513,653
1.3474399248758953,0.033580798540119944,0.019563833872477215,0.0038645534152095826,20,,,6,200,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 6, 'n_estimators': 200}",0.5657906844273346,0.416128796980916,0.6164318591195013,0.5327837801759173,0.08503889687164795,586
0.18155964215596518,0.02571855274280111,0.006860097249348958,0.002109950331924276,20,,,10,25,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 25}",0.5534652506321973,0.41830181910767916,0.5926533695463694,0.5214734797620819,0.07468699501987502,699
0.2883001168568929,0.0018471685388531437,0.0076685746510823565,0.0028208860529511633,20,,,10,50,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 50}",0.5863468734752468,0.4013080650818689,0.5878553077721895,0.5251700821097685,0.08758583709775533,666
0.5124876499176025,0.004124266068977788,0.01176913579305013,0.0006305802686439855,20,,,10,100,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 100}",0.5738299032847913,0.4007888956021094,0.5899526447026857,0.5215238145298621,0.08562583793877229,698
1.026036262512207,0.019980199730779063,0.018732468287150066,0.0031710645075905927,20,,,10,200,"{'max_depth': 20, 'max_features': None, 'max_samples': None, 'min_samples_split': 10, 'n_estimators': 200}",0.5706374319784197,0.4164142020998056,0.5932583577489623,0.5267699972757293,0.07857789221471857,652
0.042098442713419594,0.0018881565388817305,0.00537570317586263,0.00089885868764971,20,sqrt,0.25,2,25,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 25}",0.5362211232003518,0.45698315217391294,0.5481493656286043,0.5137845470009563,0.040458782174620164,734
0.07446829477945964,0.013062413923187566,0.0070353349049886065,0.0010019097309546547,20,sqrt,0.25,2,50,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 50}",0.5864802698098692,0.48377296195652175,0.5543274221453287,0.54152688463724,0.04289590572531419,467
0.16753435134887695,0.008533655052112335,0.010300795237223307,0.0030777626436625486,20,sqrt,0.25,2,100,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 100}",0.6099472143230026,0.47748216711956515,0.5877340670255029,0.5583878161560235,0.05792321936680799,299
0.3305811882019043,0.012957463523180718,0.026143868764241535,0.003779937229696356,20,sqrt,0.25,2,200,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 2, 'n_estimators': 200}",0.5853596641801297,0.50434140625,0.5666385014677847,0.5521131906326381,0.03463358697999652,350
0.049682299296061196,0.0057856916231113255,0.00650485356648763,0.0012642769077727543,20,sqrt,0.25,4,25,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 25}",0.6139682932190351,0.45636930857487923,0.5681598883762655,0.5461658300567266,0.0661924665463761,402
0.10559868812561035,0.008704772678777317,0.010366360346476236,0.0014477922273860228,20,sqrt,0.25,4,50,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 50}",0.5890236528189912,0.4626985953728865,0.5783604876650006,0.5433609119522927,0.05720275494381128,447
0.213043212890625,0.004741125023374635,0.018918196360270183,0.0025821576902558155,20,sqrt,0.25,4,100,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 100}",0.5905819337015057,0.48243360784646727,0.563513056676919,0.5455095327416307,0.04595004716630345,415
0.5134036540985107,0.005374120658524488,0.02993623415629069,0.005937432799193456,20,sqrt,0.25,4,200,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 4, 'n_estimators': 200}",0.5965006977758546,0.4853842370027551,0.5684794756263616,0.5501214701349905,0.04718389017380718,369
0.06350485483805339,0.005171198007547452,0.009699344635009766,0.004472214936405681,20,sqrt,0.25,6,25,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 25}",0.584568149866211,0.4588216688556763,0.5463139247901775,0.5299012478373549,0.052631272992404256,623
0.13491296768188477,0.015457065657449533,0.01309823989868164,0.002805083177250667,20,sqrt,0.25,6,50,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 50}",0.6047249773534209,0.5072226766165705,0.5498330510491778,0.5539269016730564,0.0399102691208063,335
0.21941534678141275,0.018586950444882556,0.016862233479817707,0.002451331438811105,20,sqrt,0.25,6,100,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 100}",0.583804835354188,0.48811812936011134,0.5662883903821787,0.5460704516988261,0.041597758028144374,404
0.569264809290568,0.03700350135827066,0.039264520009358726,0.007573060649047021,20,sqrt,0.25,6,200,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 6, 'n_estimators': 200}",0.5830444749726702,0.49628384276587956,0.5604113312280794,0.5465798829888764,0.03674537200361259,399
0.08397539456685384,0.013050629555210313,0.011028210322062174,0.0014321973765008499,20,sqrt,0.25,10,25,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 25}",0.5548117886065447,0.48631526207186226,0.5210509960005243,0.5207260155596437,0.027964534039199594,705
0.16545375188191733,0.008505091471055763,0.01615150769551595,0.0029402294618245395,20,sqrt,0.25,10,50,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 50}",0.589557896809778,0.47606533644121396,0.523231904342683,0.5296183791978916,0.046552698529445796,628
0.32876888910929364,0.01874279163181125,0.020246028900146484,0.0011645609290163105,20,sqrt,0.25,10,100,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 100}",0.5876151254416704,0.499912154667861,0.5524299048034448,0.5466523949709919,0.0360369022488151,398
0.584238608678182,0.038481881957779476,0.022776206334431965,0.007874310905727967,20,sqrt,0.25,10,200,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.25, 'min_samples_split': 10, 'n_estimators': 200}",0.5625110589954075,0.48915778804194143,0.5409294066112351,0.530866084549528,0.03078017141041057,612
0.08673620223999023,0.00916891499804907,0.013399283091227213,0.0009745507566458221,20,sqrt,0.5,2,25,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 25}",0.574408246180899,0.49122173913043476,0.6135041522491349,0.5597113791868229,0.05099180041349319,289
0.1334087053934733,0.014339657057122895,0.01207280158996582,0.00343503663184466,20,sqrt,0.5,2,50,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 50}",0.6209804621386965,0.4620415760869565,0.5770015210495962,0.5533411864250831,0.06700871063152884,343
0.2896146774291992,0.032530413749336434,0.0214996337890625,0.0042890748463893244,20,sqrt,0.5,2,100,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 100}",0.647237833484449,0.47936171875,0.5901581473071253,0.5722525665138581,0.06969483406126853,123
0.6245348453521729,0.019204013831975137,0.0385438601175944,0.006732874073703875,20,sqrt,0.5,2,200,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 200}",0.6324406455139302,0.4882895889945652,0.6040670159714212,0.5749324168266389,0.06235115836618517,86
0.08437625567118327,0.005361851114554026,0.007687727610270183,0.0018810411033231185,20,sqrt,0.5,4,25,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 25}",0.6202578377843719,0.4011413922101448,0.6252106279636036,0.5488699526527068,0.10447943405431087,386
0.16655953725179037,0.013622168754401934,0.015675147374471027,0.0018578507705238622,20,sqrt,0.5,4,50,"{'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_split': 4, 'n_estimators': 50}",0.6156779990108804,0.4788477321859904,0.6052408876393695,0.5665888729454135,0.06218849925706516,205
